asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/08 03:08:49.113,MyCloud,preprocess,result,269,119,3000.85,1559.76,699.62,307.33,135.11,0.32,9.11,118
2022/06/08 03:08:49.941,MyCloud,preprocess,result,281,120,3050.51,1559.03,686.34,307.33,140.46,0.32,5.74,119
2022/06/08 03:08:50.753,MyCloud,preprocess,result,293,121,2948.65,1559.82,684.38,307.33,119.27,0.32,9.52,120
2022/06/08 03:08:51.578,MyCloud,preprocess,result,298,122,3210.63,1559.9,702.4,307.33,122.56,0.32,5.08,121
2022/06/08 03:08:52.417,MyCloud,preprocess,result,305,123,3147.85,1563.69,707.0,307.33,123.55,0.32,9.38,122
2022/06/08 03:08:53.282,MyCloud,preprocess,result,318,124,2930.25,1561.09,698.12,307.33,164.33,0.32,6.31,123
2022/06/08 03:08:54.078,MyCloud,preprocess,result,326,125,3148.58,1557.79,660.47,307.33,126.93,0.32,10.15,124
2022/06/08 03:08:54.930,MyCloud,preprocess,result,336,126,2966.6,1562.37,697.16,307.33,155.77,0.32,5.01,125
2022/06/08 03:08:55.740,MyCloud,preprocess,result,348,127,3030.65,1563.2,673.79,307.33,127.91,0.32,9.5,126
2022/06/08 03:08:56.555,MyCloud,preprocess,result,357,128,3094.84,1557.21,688.75,307.33,125.75,0.32,4.94,127
2022/06/08 03:08:57.391,MyCloud,preprocess,result,366,129,2953.53,1561.61,701.44,307.33,126.87,0.32,9.28,128
2022/06/08 03:08:58.233,MyCloud,preprocess,result,375,130,2973.4,1565.89,699.5,307.33,140.82,0.32,5.61,129
2022/06/08 03:08:59.051,MyCloud,preprocess,result,386,131,3005.32,1563.07,686.26,307.33,122.07,0.32,9.98,130
2022/06/08 03:08:59.889,MyCloud,preprocess,result,396,132,3071.36,1558.01,700.04,307.33,138.58,0.32,4.97,131
2022/06/08 03:09:00.730,MyCloud,preprocess,result,405,133,3159.56,1566.38,694.31,307.33,136.31,0.32,9.91,132
2022/06/08 03:09:01.539,MyCloud,preprocess,result,417,134,3094.08,1558.05,684.79,307.33,125.24,0.32,4.77,133
2022/06/08 03:09:02.397,MyCloud,preprocess,result,432,135,2960.01,1566.88,706.73,307.33,140.66,0.32,10.31,134
2022/06/08 03:09:03.241,MyCloud,preprocess,result,447,136,2837.41,1566.21,685.32,307.33,156.58,0.32,6.02,135
2022/06/08 03:09:04.037,MyCloud,preprocess,result,456,137,2955.07,1560.71,667.78,307.33,119.35,0.32,11.5,136
2022/06/08 03:09:04.875,MyCloud,preprocess,result,462,138,3230.71,1566.71,709.2,307.33,130.55,0.32,5.09,137
2022/06/08 03:09:05.705,MyCloud,preprocess,result,471,139,3172.73,1555.27,691.55,307.33,127.23,0.32,11.49,138
2022/06/08 03:09:06.525,MyCloud,preprocess,result,482,140,3070.08,1557.05,696.18,307.33,126.46,0.32,4.83,139
2022/06/08 03:09:07.386,MyCloud,preprocess,result,493,141,3080.18,1564.14,703.05,307.33,147.64,0.32,9.87,140
2022/06/08 03:09:08.188,MyCloud,preprocess,result,504,142,3108.41,1559.85,673.12,307.33,130.05,0.32,4.89,141
2022/06/08 03:09:09.026,MyCloud,preprocess,result,519,143,3020.31,1560.5,696.04,307.33,132.41,0.32,9.31,142
2022/06/08 03:09:09.841,MyCloud,preprocess,result,532,144,3068.1,1560.35,690.17,307.33,124.68,0.32,4.97,143
2022/06/08 03:09:10.704,MyCloud,preprocess,result,541,145,3029.32,1561.1,702.46,307.33,151.12,0.32,10.13,144
2022/06/08 03:09:11.527,MyCloud,preprocess,result,549,146,3226.71,1571.96,683.91,307.33,139.31,0.32,4.91,145
